userID	name	rating
294	Kaya Project	246
294	Dissidenten	228
294	Kuba	164
294	Eraser vs Yöjalka	161
294	Shulman	139
294	Haltya	136
294	Crazy Ducks	133
294	Polysics	127
294	Sundial Aeon	123
294	Salakavala	121
294	相川七瀬	116
294	Ocelot	110
294	Pitch Black	109
294	Bedouin Soundclash	109
294	Sienis	99
294	Bodhisattva 13:20	98
294	Headphonics	92
294	Eat Static	90
294	Tripswitch	87
294	Sundial	87
294	Kiwa	84
294	Ott	83
294	Abakus	82
294	Younger Brother	79
294	Talpa	78
294	Adham Shaikh	76
294	Psilodump	73
294	Jean-Jacques Perrey	70
294	Buju Banton	69
294	Mauxuam	61
294	Hibernation	60
294	Raappana	60
294	Insaneacyde	59
294	Vibrasphere	58
294	Phutureprimitive	57
294	Bluetech	55
294	Gus Till	55
294	Tamlin	55
294	Gåte	51
294	Raz	51
295	Pink Floyd	725
295	System of a Down	332
295	Red Hot Chili Peppers	291
295	In Flames	841
295	AC/DC	518
295	Metallica	391
295	Alice Cooper	322
295	The Rolling Stones	308
295	Slayer	614
295	Pantera	672
295	Iron Maiden	958
295	Megadeth	459
295	Bruce Dickinson	361
295	Children of Bodom	391
295	Iced Earth	329
295	Death	355
295	Arch Enemy	251
295	Kreator	859
295	Queen	343
295	Kaizers Orchestra	343
295	Sodom	641
295	Samael	236
295	HammerFall	303
295	Gamma Ray	257
295	Death Angel	238
295	Judas Priest	484
295	Motörhead	1897
295	Exodus	402
295	W.A.S.P.	287
295	Black Sabbath	553
295	Deep Purple	480
295	Led Zeppelin	1410
295	Ramones	284
295	The Hives	574
295	Destruction	313
295	Tankard	240
295	Anthrax	1131
295	Venom	313
295	Mercyful Fate	316
295	Mötley Crüe	334
295	King Diamond	356
295	Dio	249
295	KISS	690
295	Manowar	275
295	Dead Kennedys	353
295	Saxon	620
295	Bathory	258
295	Celtic Frost	258
295	Diamond Head	644
295	Sadus	311
296	Small Faces	2
296	Little Richard	3
296	Johnny Cash	2
296	Roy Orbison	2
296	Creedence Clearwater Revival	2
296	Buddy Holly	6
296	Peggy Lee	4
296	The G-Men RVA	27
296	Buck Griffin	10
296	Alvis Wayne	10
296	The Strangeloves	7
296	the ring of fire	7
296	Hoyt Johnson	6
296	Eddie Bond	6
296	Danny Dean and the Homewreckers	6
296	Eddie Cochran	5
296	Sleepy LaBeef	5
296	The Riptones	5
296	Cave Catt Sammy	5
296	Larry Donn	5
296	Arty Hill and the Long Gone Daddys	5
296	Jonathan Richman and the Modern Lovers	4
296	Gene Vincent	4
296	High Noon	4
296	Dave Travis	4
296	Tommy Blake	4
296	The Knickerbockers	4
296	Andy Anderson	4
296	The Rockats	4
296	Bernie Early	4
296	Josie Kreuzer	4
296	DICKY DIXON LAKE RECORDS	4
296	Jack Scott	3
296	Ronnie Hawkins	3
296	Matchbox	3
296	Sonny Burgess	3
296	Ray Campi	3
296	Dale Hawkins	3
296	Narvel Felts	3
296	Johnny Kidd & The Pirates	3
296	Autry Inman	3
296	Billy J. Kramer & The Dakotas	3
296	Walt Solek	3
296	The Dave Clark Five	3
296	Mickey Hawks	3
296	Hicksville Bombers	3
296	Ernie Barton	3
296	Frank Yankovic and His Yanks	3
296	Doug Wilshire	3
296	Duane Eddy	2
297	Radiohead	698
297	Placebo	642
297	Beirut	342
297	Arcade Fire	869
297	Bob Dylan	699
297	Modest Mouse	769
297	Interpol	427
297	Queens of the Stone Age	567
297	The Beatles	2118
297	Devendra Banhart	419
297	Yeah Yeah Yeahs	1064
297	The Smiths	1075
297	Los Hermanos	1402
297	The Kinks	433
297	Belle and Sebastian	1951
297	Sufjan Stevens	346
297	of Montreal	1000
297	The White Stripes	1799
297	PJ Harvey	550
297	Franz Ferdinand	418
297	Björk	846
297	Yann Tiersen	330
297	Architecture in Helsinki	601
297	The Dresden Dolls	1989
297	Cat Power	2947
297	Sonic Youth	585
297	Joanna Newsom	629
297	Deerhoof	652
297	Super Furry Animals	622
297	Regina Spektor	951
297	Cansei de Ser Sexy	1002
297	Blonde Redhead	357
297	Supergrass	472
297	CocoRosie	1167
297	Cachorro Grande	412
297	The Sugarplastic	761
297	Tujiko Noriko	593
297	The Go! Team	518
297	My Little Airport	472
297	Camera Obscura	435
297	Cibo Matto	426
297	Os Mutantes	424
297	The 5.6.7.8's	409
297	Vashti Bunyan	405
297	Sons and Daughters	344
297	Nico	342
297	Rasputina	336
297	Spaghetti Vabune!	334
297	...And You Will Know Us by the Trail of Dead	332
297	Faun Fables	329
298	Arctic Monkeys	316
298	Babyshambles	598
298	My Chemical Romance	608
298	Bob Dylan	531
298	The Beatles	25018
298	Adriana Calcanhotto	204
298	Cobra Starship	618
298	Los Hermanos	179
298	The Who	1274
298	John Lennon	2757
298	Amy Winehouse	73771
298	Fresno	1048
298	The Kooks	280
298	Chiodos	1347
298	Incubus	391
298	Roy Orbison	430
298	Alexisonfire	340
298	Elvis Presley	227
298	Vampire Weekend	207
298	George Harrison	5726
298	The Mamas & The Papas	908
298	Maria Rita	1602
298	Little Joy	356
298	Adele	583
298	Michael Bublé	353
298	Maysa	2601
298	The Maccabees	201
298	City and Colour	177
298	This Providence	790
298	Cansei de Ser Sexy	199
298	Mallu Magalhães	396
298	Scary Kids Scaring Kids	682
298	The Yardbirds	1930
298	Hellogoodbye	327
298	Diante do Trono	3304
298	My American Heart	974
298	André Valadão	877
298	Jack Peñate	791
298	Good Shoes	779
298	The Small Faces	712
298	Toque No Altar	608
298	Bread	471
298	Peter & Gordon	463
298	The Zombies	447
298	Self Against City	393
298	The Searchers	378
298	The Hush Sound	237
298	Lázaro	204
298	Hot Hot Heat	202
298	The Zutons	193
299	Kylie Minogue	448
299	Coldplay	377
299	Madonna	221
299	Lady Gaga	215
299	Keane	131
299	James Blunt	236
299	Arctic Monkeys	799
299	Bloc Party	563
299	Travis	144
299	The Killers	290
299	Britney Spears	427
299	Beyoncé	148
299	Lily Allen	453
299	Kanye West	521
299	Colbie Caillat	526
299	Jack Johnson	230
299	Móveis Coloniais de Acaju	266
299	The Strokes	377
299	Kate Nash	201
299	Los Hermanos	157
299	Paramore	115
299	Maroon 5	257
299	The Ting Tings	170
299	Kaiser Chiefs	223
299	Amy Winehouse	488
299	The Kooks	408
299	Franz Ferdinand	103
299	The Fratellis	118
299	Joss Stone	351
299	Lykke Li	484
299	Maria Rita	110
299	Norah Jones	424
299	Cássia Eller	342
299	KT Tunstall	419
299	Jace Everett	271
299	Cansei de Ser Sexy	212
299	Biquini Cavadão	195
299	Black Kids	149
299	Vanessa da Mata	164
299	Nando Reis	200
299	Forfun	112
299	Lenine	1097
299	Guinga	173
299	João Bosco	166
299	Andy McKee	151
299	Ney Conceição	128
299	Ben Harper	123
299	The Dave Brubeck Quartet	108
299	Yamandú Costa	106
299	Nosso Trio	101
300	Scorpions	158
300	a-ha	371
300	Poets of the Fall	445
300	System of a Down	280
300	Bob Dylan	617
300	O Teatro Mágico	1600
300	Los Hermanos	159
300	U2	296
300	Korn	138
300	Pearl Jam	223
300	Engenheiros do Hawaii	2804
300	AC/DC	390
300	Metallica	253
300	Capital Inicial	519
300	Legião Urbana	572
300	Kaiser Chiefs	409
300	Johnny Cash	415
300	Eagles	596
300	Matanza	2605
300	Avantasia	2227
300	Slipknot	154
300	Joe Satriani	180
300	Skank	159
300	Guns N' Roses	374
300	HammerFall	141
300	Edguy	191
300	Primal Fear	943
300	Creedence Clearwater Revival	2248
300	Raimundos	225
300	Def Leppard	236
300	Aerosmith	454
300	Van Halen	179
300	Bidê ou Balde	511
300	Acústicos & Valvulados	1144
300	Mr. Big	117
300	Rosa De Saron	610
300	Biquini Cavadão	820
300	Raul Seixas	435
300	Barão Vermelho	492
300	Victor e Léo	126
300	Cachorro Grande	941
300	Lenine	132
300	Motorocker	356
300	Velhas Virgens	302
300	Chicago	269
300	Pouca Vogal	247
300	Frejat	214
300	RPM	193
300	Michael Kiske	188
300	Rádio Taxi	130
301	Madonna	374
301	Lady Gaga	608
301	Duffy	167
301	Placebo	896
301	Kings of Leon	164
301	Ana Carolina	256
301	Rihanna	286
301	Britney Spears	590
301	Christina Aguilera	241
301	Beyoncé	276
301	Lily Allen	456
301	Katy Perry	132
301	P!nk	332
301	Alanis Morissette	398
301	Avril Lavigne	490
301	Kate Nash	121
301	Miley Cyrus	286
301	Paramore	345
301	Lindsay Lohan	441
301	Gwen Stefani	149
301	Gossip	359
301	David Bowie	294
301	RBD	135
301	The Pretty Reckless	285
301	Engenheiros do Hawaii	161
301	AC/DC	288
301	The Rolling Stones	849
301	Lulu Santos	149
301	Anahí	164
301	Tegan and Sara	154
301	Amy Winehouse	250
301	Queen	122
301	Foo Fighters	254
301	Blondie	225
301	Panic! At the Disco	143
301	Guns N' Roses	694
301	MGMT	133
301	ABBA	184
301	Carla Bruni	775
301	Cássia Eller	308
301	Mötley Crüe	114
301	Adele	232
301	The Subways	168
301	Maysa	126
301	KISS	461
301	Aerosmith	366
301	Maria Gadú	164
301	Cansei de Ser Sexy	276
301	Cazuza	140
301	Marina Lima	132
302	Kylie Minogue	436
302	Lady Gaga	21536
302	Céline Dion	183
302	Rihanna	718
302	Britney Spears	1038
302	Christina Aguilera	7945
302	Jennifer Lopez	214
302	Katy Perry	184
302	P!nk	295
302	Black Eyed Peas	177
302	Kat DeLuna	191
302	Natasha Bedingfield	322
302	Avril Lavigne	225
302	Cher	1991
302	Cheryl Cole	598
302	Shania Twain	1710
302	Ke$ha	2260
302	Within Temptation	7609
302	Jeffree Star	190
302	Little Boots	292
302	Nicole Scherzinger	1056
302	Eric Saade	1414
302	Glee Cast	1736
302	Shakira	1092
302	The Pretty Reckless	3375
302	Nightwish	568
302	Jessie J	245
302	Kerli	1909
302	Nicki Minaj	924
302	Tarja	5362
302	Panic! At the Disco	559
302	Tristania	335
302	Black Veil Brides	228
302	Adele	201
302	Robyn	241
302	Christina Perri	727
302	Ola	245
302	Sirenia	434
302	Natalia Kills	3781
302	Emilie Autumn	192
302	Delain	1626
302	Kristine Elezaj	1237
302	ReVamp	1223
302	Sellyy	406
302	Blake McGrath	361
302	Joe Brooks	333
302	Marie-Mai	277
302	Indica	204
302	Mash	192
302	Valentine	184
303	Daft Punk	422
303	Gorillaz	228
303	The Cure	924
303	Pink Floyd	318
303	System of a Down	155
303	Queens of the Stone Age	325
303	The Beatles	253
303	Kings of Leon	1265
303	Nirvana	372
303	Bob Marley	148
303	Bad Religion	161
303	blink-182	811
303	Joy Division	667
303	The Sonics	948
303	The Who	430
303	The xx	323
303	AC/DC	444
303	Metallica	254
303	The White Stripes	235
303	Dire Straits	194
303	Pantera	142
303	The Clash	483
303	Pixies	406
303	The Doors	210
303	Misfits	175
303	Sepultura	467
303	Black Sabbath	603
303	The Offspring	152
303	Led Zeppelin	421
303	Creedence Clearwater Revival	525
303	The Jimi Hendrix Experience	198
303	Sonic Youth	747
303	Ramones	1489
303	T. Rex	383
303	Audioslave	167
303	Rage Against the Machine	642
303	Cypress Hill	158
303	Van Halen	263
303	Lynyrd Skynyrd	198
303	Thin Lizzy	215
303	Cream	150
303	ZZ Top	581
303	+44	134
303	Bad Brains	153
303	The Vines	1048
303	The Jam	302
303	Grand Funk Railroad	196
303	The Dark	702
303	Rita Lee & Tutti Frutti	324
303	The Only Ones	206
304	London After Midnight	19
304	Coldplay	20
304	Depeche Mode	771
304	Cut Copy	26
304	De/Vision	88
304	VAST	45
304	The Cure	173
304	Pink Floyd	19
304	Stereophonics	34
304	Garbage	42
304	Placebo	61
304	Muse	23
304	Tears for Fears	25
304	Babyshambles	36
304	The Beatles	27
304	Nine Inch Nails	31
304	The Smashing Pumpkins	27
304	She Wants Revenge	67
304	The Birthday Massacre	56
304	Kid Cudi	61
304	Florence + the Machine	149
304	Crystal Castles	82
304	Tori Amos	77
304	The Kooks	62
304	IAMX	32
304	Siouxsie and the Banshees	53
304	Hurts	158
304	The Verve	29
304	The Sisters of Mercy	34
304	Dave Gahan	49
304	The Runaways	23
304	Zero 7	136
304	TV on the Radio	31
304	Bonobo	43
304	Dub FX	121
304	Ashbury Heights	22
304	Kate Bush	75
304	The Shins	65
304	Mylène Farmer	35
304	Emilie Autumn	58
304	Ryan Star	36
304	The Joy Formidable	32
304	Nneka	31
304	Blue Foundation	29
304	Foster the People	27
304	Linas Adomaitis	21
304	Stateless	20
304	Anapilis	20
304	Frou Frou	19
304	Hilltop Hoods	19
305	Kylie Minogue	116
305	Coldplay	42
305	Lady Gaga	2468
305	Enrique Iglesias	436
305	Kings of Leon	120
305	Rihanna	1176
305	Britney Spears	600
305	Christina Aguilera	352
305	Leona Lewis	2215
305	Beyoncé	222
305	Jennifer Lopez	105
305	Katy Perry	723
305	P!nk	106
305	Black Eyed Peas	728
305	Nelly Furtado	53
305	Natasha Bedingfield	118
305	Chris Brown	163
305	David Guetta	111
305	Justin Timberlake	48
305	Kanye West	66
305	Avril Lavigne	127
305	Taylor Swift	130
305	Cheryl Cole	201
305	Linkin Park	124
305	Cascada	77
305	Miley Cyrus	603
305	3OH!3	127
305	Ke$ha	347
305	Eminem	46
305	Ne-Yo	56
305	30 Seconds to Mars	102
305	Maroon 5	153
305	Nicole Scherzinger	128
305	Adam Lambert	447
305	Glee Cast	128
305	Selena Gomez & the Scene	852
305	Shakira	901
305	The Pretty Reckless	204
305	Anahí	434
305	Jessie J	294
305	Nicki Minaj	1201
305	Bruno Mars	181
305	Wisin & Yandel	41
305	Akon	56
305	Lady Antebellum	380
305	Ricky Martin	61
305	Avenged Sevenfold	520
305	Adele	357
305	Shontelle	176
305	Jason Derülo	52
306	Marilyn Manson	88
306	And One	626
306	Duran Duran	76
306	New Order	64
306	Madonna	69
306	Depeche Mode	3706
306	Camouflage	293
306	INXS	328
306	De/Vision	102
306	The Cure	175
306	a-ha	143
306	Nirvana	110
306	Bob Marley	49
306	Linkin Park	125
306	Joy Division	311
306	Backstreet Boys	73
306	Savage Garden	452
306	Darren Hayes	346
306	30 Seconds to Mars	113
306	Papa Roach	105
306	U2	66
306	happysad	77
306	Metallica	61
306	The Doors	69
306	Alphaville	189
306	Nitzer Ebb	87
306	Disturbed	59
306	Pet Shop Boys	111
306	Erasure	59
306	Myslovitz	50
306	Recoil	71
306	Martin L. Gore	113
306	IAMX	74
306	Tool	50
306	Apoptygma Berzerk	97
306	Hurts	181
306	Dave Gahan	611
306	Lenny Kravitz	47
306	Strachy Na Lachy	96
306	Soft Cell	49
306	Mesh	89
306	Bas Tajpan	238
306	Composition Of Sound	165
306	Lowe	80
306	Dżem	74
306	Michael Hutchence	60
306	Kasia Kowalska	58
306	Natural Dread Killaz	58
306	Perfidious Words	51
306	Ras Luta	50
307	Thievery Corporation	110
307	Moby	67
307	Solar Fields	74
307	Shpongle	183
307	X-Dream	63
307	FREq	74
307	Atmos	365
307	Tiga	134
307	Juno Reactor	94
307	Kuba	83
307	Eat Static	70
307	Ott	79
307	Abakus	170
307	Younger Brother	67
307	Vibrasphere	168
307	Bluetech	79
307	Liquid Soul	342
307	Ticon	244
307	Jaïa	152
307	Symphonix	146
307	Antix	120
307	Hilight Tribe	115
307	Total Eclipse	110
307	Protoculture	104
307	SBK	100
307	System 7	97
307	Perfect Stranger	96
307	Deep Dive Corp.	93
307	The Orb	87
307	S-Range	85
307	Sun Control Species	84
307	Flowjob	84
307	Ace Ventura	83
307	lemonchill	79
307	Peter Gun	78
307	Neelix	77
307	Jay Lumen	76
307	Human Blue	74
307	Doof	72
307	Dousk	72
307	N.A.S.A.	72
307	Lish	70
307	Fatali	69
307	Motion Drive	66
307	Tristan	64
307	SoLaNo	64
307	Man With No Name	63
307	Bamboo Forest	63
307	Rocky	62
307	Aerospace	62
308	Pink Floyd	511
308	Muse	1937
308	System of a Down	462
308	The Beatles	838
308	Papa Roach	609
308	Bullet for My Valentine	2145
308	AC/DC	1730
308	Metallica	1204
308	Gotthard	950
308	Ozzy Osbourne	1015
308	Alice Cooper	809
308	Darkest Hour	586
308	Rise Against	2694
308	All That Remains	682
308	As I Lay Dying	1129
308	Killswitch Engage	562
308	A Day to Remember	1448
308	Atreyu	1020
308	Eluveitie	456
308	Iron Maiden	2444
308	Megadeth	922
308	Dream Theater	479
308	Children of Bodom	908
308	Angra	739
308	Avantasia	786
308	Bon Jovi	3003
308	Skid Row	837
308	Arch Enemy	2221
308	Foo Fighters	466
308	Rush	467
308	Escape The Fate	1313
308	Guns N' Roses	1265
308	Edguy	544
308	Deep Purple	703
308	Led Zeppelin	1310
308	Avenged Sevenfold	4401
308	Shinedown	1074
308	KISS	1854
308	Aerosmith	1710
308	Van Halen	659
308	Hardcore Superstar	872
308	Trivium	1551
308	Protest The Hero	1080
308	Lynyrd Skynyrd	1165
308	Hinder	1033
308	Europe	1509
308	Cinderella	910
308	Evergrey	443
308	Mutiny Within	518
308	Black Stone Cherry	444
310	Kylie Minogue	394
310	Lady Gaga	52
310	Enrique Iglesias	56
310	Rihanna	202
310	Britney Spears	97
310	Christina Aguilera	7099
310	Leona Lewis	153
310	Sugababes	91
310	Katy Perry	1718
310	P!nk	57
310	Black Eyed Peas	219
310	Keri Hilson	67
310	The Saturdays	2962
310	Chris Brown	78
310	David Guetta	55
310	T.I.	106
310	Cheryl Cole	1411
310	Justin Bieber	111
310	Miley Cyrus	339
310	Ke$ha	90
310	Usher	50
310	Eminem	6259
310	Lil' Wayne	55
310	Pixie Lott	169
310	Taio Cruz	106
310	Nicole Scherzinger	60
310	Ellie Goulding	63
310	Girls Aloud	1093
310	Alexandra Burke	80
310	Nicki Minaj	1285
310	Alesha Dixon	54
310	Calvin Harris	617
310	Girlicious	109
310	B.o.B	62
310	Amy Macdonald	86
310	The Script	77
310	JLS	421
310	Joe McElderry	75
310	Jason Derülo	69
310	N-Dubz	93
310	Devlin	153
310	Cher Lloyd	153
310	Roll Deep	93
310	Nadine	78
310	Boyzone	76
310	Nadine Coyle	71
310	Alexis Jordan	71
310	Matt Cardle	57
310	Example	55
310	Aggro Santos	52
311	Goldfrapp	224
311	Coldplay	209
311	The Cranberries	287
311	Garbage	219
311	Arcade Fire	622
311	Beck	261
311	Interpol	771
311	Eels	191
311	Lily Allen	167
311	Katy Perry	293
311	The National	1286
311	No Doubt	304
311	Kings of Convenience	236
311	Glee Cast	2144
311	The Pierces	597
311	Primal Scream	172
311	Tegan and Sara	204
311	Pet Shop Boys	194
311	Elvis Presley	227
311	Metric	406
311	Soundtrack	344
311	Two Door Cinema Club	221
311	The Whitest Boy Alive	167
311	Greg Laswell	237
311	Suzanne Vega	236
311	Zeca Baleiro	1500
311	Lobão	268
311	Ingrid Michaelson	380
311	Toni Collette & the Finish	857
311	O+S	824
311	Aqueduct	670
311	The Polyphonics	636
311	Sophie Zelmani	633
311	Maria Taylor	574
311	Copacabana Club	535
311	Mark Snow	436
311	Ambulance LTD	393
311	Passion Pit	367
311	Katie Herzig	342
311	Yo La Tengo	322
311	The Pretenders	307
311	The Sweet Serenades	304
311	Michael Danna & Various	255
311	Cary Brothers	252
311	Joy Williams	229
311	Butterfly Boucher	208
311	Correatown	195
311	Diva Gash	194
311	Faded Paper Figures	161
311	Crystal Waters	160
312	Lady Gaga	329
312	Cobra Starship	324
312	BIG BANG	825
312	2PM	697
312	浜崎あゆみ	1497
312	B2ST	274
312	Super Junior	442
312	山下智久	314
312	NEWS	344
312	嵐	1851
312	After School	266
312	Glee Cast	723
312	東方神起	815
312	동방신기	478
312	Perfume	412
312	Alan	415
312	소녀시대	784
312	BoA	2449
312	Brown Eyed Girls	415
312	Kara	628
312	倖田來未	1355
312	U-KISS	290
312	f(x)	327
312	이효리	362
312	黒木メイサ	348
312	Belanova	319
312	安室奈美恵	953
312	The Lonely Island	684
312	Wonder Girls	311
312	KAT-TUN	521
312	AAA	397
312	モーニング娘。	327
312	大塚愛	312
312	GIRL NEXT DOOR	968
312	샤이니	756
312	V6	609
312	後藤真希	603
312	AKB48	601
312	Clazziquai Project	574
312	신화	431
312	w-inds.	402
312	SE7EN	401
312	Sweetbox	368
312	Banana Girl	364
312	KinKi Kids	321
312	林俊傑	314
312	TOKIO	313
312	蔡依林	312
312	SS501	298
312	Sweet Vacation	267
313	Combichrist	761
313	Grendel	267
313	Agonoize	138
313	Dimmu Borgir	100
313	Cradle of Filth	659
313	Icon of Coil	424
313	Scorpions	116
313	Paradise Lost	160
313	HIM	253
313	Korn	287
313	Crematory	472
313	Eluveitie	382
313	Pantera	249
313	Iron Maiden	82773
313	Megadeth	107
313	Bruce Dickinson	4391
313	Helloween	151
313	Nightwish	293
313	Kamelot	728
313	Billy Idol	133
313	Rammstein	414
313	Guns N' Roses	169
313	Suicide Commando	130
313	Sonata Arctica	382
313	Sabaton	327
313	Bloodbound	93
313	W.A.S.P.	219
313	Black Sabbath	280
313	Eisbrecher	185
313	Whitesnake	99
313	Pain	764
313	Firewind	350
313	Deathstars	125
313	Rainbow	403
313	Uriah Heep	444
313	Septic Flesh	107
313	Rotting Christ	264
313	Turmion Kätilöt	383
313	Dark Moor	131
313	Labyrinth	134
313	Karelia	279
313	Inactive Messiah	259
313	Illnath	239
313	Epochate	169
313	Aesthetic Perfection	157
313	2 Times Terror	122
313	Ruoska	119
313	Miss Construction	106
313	Masterplan	96
313	Collide	93
314	Lady Gaga	221
314	The Cranberries	120
314	Scorpions	535
314	James Blunt	171
314	Red Hot Chili Peppers	118
314	Mariah Carey	209
314	Katy Perry	453
314	P!nk	122
314	Alanis Morissette	196
314	Avril Lavigne	139
314	Taylor Swift	257
314	Jason Mraz	499
314	Evanescence	235
314	Justin Bieber	207
314	Miley Cyrus	781
314	Ke$ha	139
314	3 Doors Down	165
314	30 Seconds to Mars	225
314	Paramore	963
314	Flyleaf	318
314	Demi Lovato	260
314	John Mayer	400
314	Legião Urbana	137
314	Nickelback	298
314	Pink	156
314	Guns N' Roses	149
314	Lady Antebellum	116
314	Charlie Brown Jr.	150
314	いきものがかり	554
314	Creed	249
314	Paula Fernandes	242
314	Lu Alone	137
314	Rosa De Saron	275
314	Jorge & Mateus	592
314	Sandy Leah	644
314	Daughtry	278
314	Switchfoot	149
314	Fernando & Sorocaba	339
314	João Bosco e Vinícius	190
314	João Bosco & Vinícius	157
314	Luan Santana	226
314	www.baixarsertanejo.com	691
314	Santorine	488
314	Humberto & Ronaldo	308
314	April Matson	173
314	Janaynna Targino	172
314	Aluto	155
314	Franco Levine	141
314	Maria Cecília & Rodolfo	128
314	kenneth e Danilo	126
315	Air	308
315	Daft Punk	1225
315	Coldplay	5367
315	Gorillaz	371
315	Lady Gaga	289
315	Radiohead	1519
315	Placebo	331
315	Muse	2890
315	Arcade Fire	718
315	Blur	206
315	Arctic Monkeys	762
315	My Chemical Romance	234
315	Red Hot Chili Peppers	291
315	The Beatles	1495
315	Kings of Leon	1047
315	The Killers	868
315	Green Day	602
315	Lily Allen	251
315	Katy Perry	385
315	P!nk	266
315	Black Eyed Peas	338
315	Alanis Morissette	314
315	David Guetta	718
315	Kanye West	167
315	Linkin Park	483
315	The Strokes	243
315	Eminem	220
315	30 Seconds to Mars	285
315	U2	172
315	Gwen Stefani	365
315	La Roux	247
315	Oasis	622
315	No Doubt	500
315	The Ting Tings	390
315	Pearl Jam	209
315	Glee Cast	410
315	Florence + the Machine	845
315	Shakira	208
315	The White Stripes	198
315	Amy Winehouse	519
315	Foo Fighters	357
315	Franz Ferdinand	395
315	Snow Patrol	181
315	Hurts	229
315	Justice	703
315	Tokio Hotel	193
315	M.I.A.	315
315	Feist	297
315	Cansei de Ser Sexy	283
315	Nando Reis	188
316	Cradle of Filth	640
316	Depeche Mode	401
316	System of a Down	1241
316	Arctic Monkeys	192
316	Linkin Park	932
316	GACKT	167
316	Three Days Grace	529
316	Limp Bizkit	986
316	Ill Niño	187
316	Korn	528
316	Metallica	833
316	Apocalyptica	293
316	HORSE the band	292
316	Slipknot	1034
316	Rammstein	562
316	Incubus	216
316	Tool	376
316	Stone Sour	733
316	Dope	426
316	The 69 Eyes	378
316	Rage Against the Machine	458
316	Die Apokalyptischen Reiter	223
316	In Extremo	192
316	Amorphis	272
316	Bloodhound Gang	259
316	Serj Tankian	757
316	Nonpoint	624
316	Comeback Kid	1605
316	Deathstars	470
316	Madball	376
316	Turbonegro	187
316	Terror	226
316	SMA	2338
316	Lionheart	1124
316	Embraced by Hatred	528
316	Backfire!	525
316	Agnostic Front	519
316	TRIC & PEST	416
316	For My Enemy	415
316	Prong	399
316	In Blood We Trust	380
316	植松伸夫	346
316	Fozzy	296
316	Fard	284
316	Taktloss	264
316	Emigrate	227
316	Samsas Traum	196
316	Ö²ËÉÉì·ò	186
316	Seryoga	167
316	Anno 1602	163
317	Michael Jackson	166
317	The Cure	281
317	Pink Floyd	857
317	Bob Dylan	1693
317	Red Hot Chili Peppers	137
317	The Beatles	2380
317	Nirvana	1456
317	Joy Division	144
317	U2	370
317	The Who	378
317	David Bowie	2315
317	Neil Young	1920
317	AC/DC	214
317	Metallica	209
317	Bruce Springsteen	1479
317	The Rolling Stones	3280
317	The Clash	157
317	The Doors	2962
317	Roxy Music	255
317	Amy Winehouse	314
317	Iron Maiden	174
317	Queen	1053
317	Iggy Pop	216
317	Elvis Presley	2576
317	Guns N' Roses	1299
317	Black Sabbath	199
317	Led Zeppelin	246
317	Ramones	247
317	Jimi Hendrix	313
317	T. Rex	146
317	Patti Smith	1007
317	Vasco Rossi	11492
317	KISS	201
317	Aerosmith	1355
317	Janis Joplin	1167
317	Litfiba	203
317	Luciano Ligabue	22370
317	Lou Reed	461
317	Afterhours	132
317	Marco Masini	6735
317	Elisa	4179
317	Gianluca Grignani	1104
317	Gianna Nannini	1040
317	Piero Pelù	468
317	Roberto Vecchioni	306
317	Bluvertigo	302
317	Christiane F.	260
317	LigaJovaPelù	242
317	Loredana Bertè	170
317	Fiorella Mannoia	132
318	Madonna	196
318	Lady Gaga	345
318	Duffy	2613
318	Scissor Sisters	2638
318	Bloc Party	1264
318	Green Day	6509
318	Mariah Carey	1000
318	Britney Spears	522
318	Ashlee Simpson	1795
318	Lily Allen	6768
318	Jennifer Lopez	259
318	Katy Perry	35203
318	P!nk	711
318	Black Eyed Peas	1103
318	Ciara	600
318	Hilary Duff	164
318	Kanye West	300
318	The Pussycat Dolls	504
318	Shania Twain	7259
318	Ke$ha	8779
318	Eminem	800
318	Gwen Stefani	7737
318	Lil' Wayne	2121
318	No Doubt	330
318	Fall Out Boy	1244
318	The Ting Tings	219
318	Kid Cudi	1205
318	Shakira	60849
318	Johnny Cash	1136
318	Tegan and Sara	2624
318	Jessie J	260
318	Nicki Minaj	4881
318	Forever the Sickest Kids	3014
318	McFly	2340
318	Sum 41	245
318	The Chemical Brothers	411
318	Eve	333
318	Jay-Z	1006
318	Dev	606
318	M.I.A.	449
318	50 Cent	242
318	Alan Jackson	211
318	Luke Bryan	670
318	Alkaline Trio	237
318	Cody Simpson	324
318	Reese Witherspoon	309
318	Joaquin Phoenix & Reese Witherspoon	292
318	Jerry Reed	261
318	The Cool Kids	260
318	The Nitty Gritty Dirt Band	207
319	Arctic Monkeys	422
319	Queens of the Stone Age	277
319	Bad Religion	599
319	Johnny Cash	209
319	Rise Against	354
319	Matanza	215
319	The Mars Volta	277
319	At the Drive-In	585
319	Four Year Strong	228
319	Alexisonfire	2362
319	Misfits	666
319	Rancid	2067
319	The Fall of Troy	388
319	Protest The Hero	283
319	City and Colour	579
319	Sublime	559
319	Set Your Goals	377
319	Comeback Kid	582
319	Polar Bear Club	707
319	Have Heart	404
319	Madball	572
319	Descendents	420
319	Streetlight Manifesto	1165
319	H2O	645
319	Walls of Jericho	263
319	Street Bulldogs	510
319	NOFX	761
319	Belvedere	1011
319	Less Than Jake	662
319	Dropkick Murphys	554
319	Agnostic Front	359
319	Dead Fish	2341
